source_id,recording_alias,platform,source_url,source_identifier,source_title,source_creator,publication_date,duration_seconds,runtime,language,public_access_status,source_license_status,source_terms_url,release_raw_media,release_audio,release_converted_wav,release_full_transcript_text,release_text_chunks,release_chunk_metadata,release_topic_timestamp_annotations,recommended_data_license,rights_release_decision,annotation_source_policy,action_required_before_public_release,notes
src_0183,src_0183.json,youtube,https://www.youtube.com/watch?v=1_xhrb9_eUw,1_xhrb9_eUw,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0184,src_0184.json,youtube,https://www.youtube.com/watch?v=tic7X3ET4gE,tic7X3ET4gE,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0185,src_0185.json,youtube,https://www.youtube.com/watch?v=p7iwXvBnbIE,p7iwXvBnbIE,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0186,src_0186.json,youtube,https://www.youtube.com/watch?v=JcAIYiPH1qA,JcAIYiPH1qA,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0187,src_0187.json,youtube,https://www.youtube.com/watch?v=-PaV8GSiMQI,-PaV8GSiMQI,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0188,src_0188.json,youtube,https://www.youtube.com/watch?v=-8jq7T23pXQ,-8jq7T23pXQ,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0189,src_0189.json,youtube,https://www.youtube.com/watch?v=Oa0ZHfcalCM,Oa0ZHfcalCM,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0190,src_0190.json,youtube,https://www.youtube.com/watch?v=fLvJ8VdHLA0,fLvJ8VdHLA0,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0191,src_0191.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/yubacca-Yuba_City_Council_Meeting_2-5-2019_Entire_Meeting,yubacca-Yuba_City_Council_Meeting_2-5-2019_Entire_Meeting,Yuba City Council Meeting 2-5-2019 Entire Meeting,City of Yuba City CA,2019-02-07,8855,02:27:35,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: yubacca-Yuba_City_Council_Meeting_2-5-2019_Entire_Meeting; upstream YouTube URL: https://www.youtube.com/watch?v=Khrf0K5cIh8
src_0192,src_0192.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/yubacca-Yuba_City_Council_Meeting_3-1-2022,yubacca-Yuba_City_Council_Meeting_3-1-2022,Yuba City Council Meeting 3-1-2022,City of Yuba City CA,2022-03-07,7874,02:11:14,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: yubacca-Yuba_City_Council_Meeting_3-1-2022; upstream YouTube URL: https://www.youtube.com/watch?v=5KQe4jo9Pmw
src_0193,src_0193.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/yubacca-Yuba_City_Council_Meeting_3-18-2025,yubacca-Yuba_City_Council_Meeting_3-18-2025,Yuba City Council Meeting 3-18-2025,City of Yuba City CA,2025-03-19,4748,01:19:08,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: yubacca-Yuba_City_Council_Meeting_3-18-2025; upstream YouTube URL: https://www.youtube.com/watch?v=nIULHcN14AI
src_0194,src_0194.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/yubacca-Yuba_City_Council_Meeting_4-16-2019_Item_15,yubacca-Yuba_City_Council_Meeting_4-16-2019_Item_15,Yuba City Council Meeting 4-16-2019 Item 15,City of Yuba City CA,2019-04-18,2301,00:38:21,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: yubacca-Yuba_City_Council_Meeting_4-16-2019_Item_15; upstream YouTube URL: https://www.youtube.com/watch?v=gXxE_r5M5U0
src_0195,src_0195.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/yubacca-Yuba_City_Council_Meeting_5-20-2025,yubacca-Yuba_City_Council_Meeting_5-20-2025,Yuba City Council Meeting 5-20-2025,City of Yuba City CA,2025-05-21,5128,01:25:28,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: yubacca-Yuba_City_Council_Meeting_5-20-2025; upstream YouTube URL: https://www.youtube.com/watch?v=oUVP6U6fZFA
src_0196,src_0196.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/yubacca-Yuba_City_Council_Meeting_5-24-2022_Budget_Workshop,yubacca-Yuba_City_Council_Meeting_5-24-2022_Budget_Workshop,Yuba City Council Meeting 5-24-2022 Budget Workshop,City of Yuba City CA,2022-05-25,6348,01:45:48,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: yubacca-Yuba_City_Council_Meeting_5-24-2022_Budget_Workshop; upstream YouTube URL: https://www.youtube.com/watch?v=LoU9neqs9VQ
